timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,ema9_dist,ema21_dist,ema50_dist,ema200_dist,atr_normalized,bb_position,vwap_distance,atr14,mtf_alignment_score,bos_candles_ago,choch_detected,ob_distance_pct,fvg_present,liquidity_sweep_recent,cvd_slope,obi,ofi_5bar,whale_buy_ratio,absorption_strength,stacked_imbalance_direction,single_bar_divergence,iceberg_direction,cross_exchange_cvd_divergence,speed_of_tape_ratio,funding_rate,funding_roc,oi_change_1h,ls_ratio,liq_cluster_above_pct,liq_cluster_below_pct,max_pain_distance_pct,iv_skew,put_call_ratio,iv_rv_ratio,options_expiry_hours,exchange_netflow_score,sopr,lth_supply_change,whale_exchange_deposit_count,whale_net_flow_score,fng_score,dxy_bias_encoded,vix_level,us_10y_yield_trend,spx_btc_correlation,spx_intraday_direction,gold_btc_agreement,eth_btc_ratio_trend,btc_dominance_trend,session_encoded,vol_regime_encoded,regime,regime_encoded,direction,was_profitable
2025-04-04 23:00:00+00:00,84056.75,84100.0,83650.11,83889.87,351.95993,1743811199999999,29503484.1816411,41828,129.32447,10837659.0043004,0,0.029538988093546818,0.37042334168294394,0.4756081843160643,-0.05770713620926078,1.244581565262715,0.6227260022838363,0.7418967738686641,1044.0778571428568,5.0,16.0,0.0,0.9895473672804651,0.0,0.0,-0.001190619773551263,0.3674408902172472,-0.09577829786913813,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,sideways_range,0.0,LONG,0
2025-04-05 00:00:00+00:00,83889.87,83889.88,83395.46,83787.6,475.6726,1743814799999999,39789616.3078368,54736,160.54176,13428602.2720422,0,-0.07398687279645666,0.22619712852658952,0.3402426174221026,-0.17804679173358862,1.0944536286651345,0.5691830812640949,0.6080103968630967,917.0164285714283,4.0,17.0,0.0,1.1128138292539638,1.0,0.0,-0.0026471851740489365,0.3375047459113685,-0.2425147391813352,0.5,0.0,-1.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,sideways_range,0.0,SHORT,1
2025-04-05 01:00:00+00:00,83787.6,84266.0,83786.86,83979.87,382.38928,1743818399999999,32144719.620975,68320,207.50881,17440221.2360616,0,0.12410419303461276,0.4132972528918284,0.5461207208589803,0.05079803218414099,1.03836788506579,0.6271565321195223,0.8100119893528281,872.0199999999999,5.0,18.0,0.0,0.8813183445032777,0.0,0.0,-0.0021879895946035934,0.5426637744656441,-0.21117634916631356,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,sideways_range,0.0,LONG,0
2025-04-05 02:00:00+00:00,83979.88,84094.57,83799.92,83976.61,371.16159,1743821999999999,31164723.8091153,61544,149.32386,12538808.503564,0,0.09618158196671737,0.3722102398969294,0.5209947944538862,0.046451125357339064,0.9802840168402681,0.6103965398963075,0.7914286468572054,823.2092857142862,5.0,19.0,0.0,0.8852345909176369,0.0,0.0,-0.0024848608672721805,0.40231495936850575,-0.2541152093765455,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,sideways_range,0.0,LONG,0
2025-04-05 03:00:00+00:00,83976.61,83976.61,83621.73,83624.01,476.5291,1743825599999999,39921039.8995541,54705,206.57963,17304967.2461047,0,-0.2600496847926738,-0.043517795755392094,0.09756027607999865,-0.3712708850124857,0.8982468073463596,0.482234394061812,0.358193553871675,751.1500000000004,3.0,20.0,0.0,1.310616412678614,0.0,0.0,-0.0051480702201871075,0.43350895045024535,-0.5760899953404915,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,sideways_range,0.0,SHORT,1
2025-04-05 04:00:00+00:00,83624.01,83868.0,83608.8,83677.75,332.91219,1743829199999999,27881021.4593077,44889,133.33851,11166539.187717,0,-0.15652808486460382,0.018847927833252117,0.15537822031503343,-0.3037570425905944,0.7780144662111499,0.5178447456190943,0.4026227693290798,651.0250000000004,4.0,21.0,0.0,1.2455521330341697,0.0,0.0,-0.0025285532091061215,0.40052156095575836,-0.3258246611113171,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,sideways_range,0.0,SHORT,1
2025-04-05 05:00:00+00:00,83677.75,83863.36,83630.69,83688.67,231.14548,1743832799999999,19359822.8486814,85387,88.09947,7379080.6407765,0,-0.1147674393991923,0.028994390684696277,0.16180213835663335,-0.2877768166951586,0.6930362940919694,0.5426108044555901,0.40429878686605825,579.9928571428578,4.0,22.0,0.0,1.1964941012923276,0.0,0.0,-0.0011807236392975518,0.38114294945330535,-0.17057106614614764,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,sideways_range,0.0,SHORT,1
2025-04-05 06:00:00+00:00,83688.68,83724.39,83336.09,83477.3,394.8109,1743836399999999,32982263.7791885,56034,140.73079,11757994.9906871,0,-0.2946116787449896,-0.20376250360209675,-0.08742630764058291,-0.5363218772004148,0.6579376326601032,0.4263734632463511,0.14604633283620794,549.2285714285723,2.0,23.0,0.0,1.3688871106276697,0.0,0.0,-0.005984410311661502,0.35645112634934856,-0.9150470790199088,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,sideways_range,0.0,SHORT,1
2025-04-05 07:00:00+00:00,83477.3,83558.65,83297.66,83525.34,322.08166,1743839999999999,26866672.3552402,33301,117.56771,9809804.3496129,0,-0.18954140135293196,-0.13284529898835,-0.028689542511719828,-0.47373675593985676,0.5384131672752592,0.42204900221344993,0.22041778683784727,449.71142857142905,2.0,24.0,0.0,1.310584308905535,1.0,0.0,-0.005373758240538693,0.36502454067083484,-1.0034657145217012,0.5,0.0,-1.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,sideways_range,0.0,SHORT,1
2025-04-05 08:00:00+00:00,83525.33,83648.63,83359.64,83519.96,287.89755,1743843599999999,24044104.4790657,65193,123.90104,10348052.6084415,0,-0.1567961478150013,-0.1266322093480023,-0.033755201220940785,-0.47543064853692696,0.4896331710065822,0.3951575517508624,0.28079075815316906,408.9414285714291,2.0,25.0,0.0,1.3171103051294424,0.0,0.0,-0.001244259872254253,0.43036503784071795,-0.2544374150681437,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,sideways_range,0.0,SHORT,1
2025-04-05 09:00:00+00:00,83519.97,83865.1,83519.76,83843.29,329.66419,1743847199999999,27599405.1420616,46863,207.12148,17341487.1755246,0,0.183555697839018,0.2359020342977821,0.3382067225531108,-0.08708587382445453,0.4599158399301516,0.5616622152024507,0.7037151022851975,385.60857142857276,5.0,26.0,0.0,0.9263949446640287,0.0,0.0,0.001978303670927978,0.6282801902141691,0.42929543652703006,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,1.0,sideways_range,0.0,LONG,0
2025-04-05 10:00:00+00:00,83843.28,83894.7,83579.27,83641.51,209.98682,1743850799999999,17583558.3250318,53010,91.20344,7636760.8612299,0,-0.04579626929193756,-0.0043388343982550745,0.093944312454408,-0.3252707615491892,0.4205789343456043,0.39562155348119077,0.45221566697373033,351.77857142857204,3.0,27.0,0.0,1.1698736667953509,0.0,0.0,-0.0005635171403728066,0.43432935457568245,-0.13406160531179268,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,1.0,sideways_range,0.0,SHORT,1
2025-04-05 11:00:00+00:00,83641.5,83700.52,83443.47,83452.69,405.74172,1743854399999999,33899273.017432,48057,155.75545,13017786.9033451,0,-0.2177278562591021,-0.20964416715092724,-0.12692254941084746,-0.5467714608174687,0.4000016570552052,0.18185877146698926,0.10148858829116451,333.81214285714356,2.0,28.0,0.0,0.8587979608566271,0.0,0.0,-0.00029481068506049645,0.38387832042512166,-0.07372410059550334,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,1.0,sideways_range,0.0,SHORT,1
2025-04-05 12:00:00+00:00,83452.69,83550.68,83121.77,83281.41,447.96567,1743857999999999,37329960.9205887,60228,186.59676,15552807.654438,0,-0.3390718316873525,-0.3779449775008142,-0.31979487669286305,-0.7460620082485807,0.415961462982641,0.05222496970644535,-0.18780611082942483,346.41857142857145,1.0,29.0,0.0,0.37899214242410717,1.0,0.0,-0.0029204310931268645,0.41654254443203204,-0.7041481609778224,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,1.0,sideways_range,0.0,SHORT,1
2025-04-05 13:00:00+00:00,83281.41,83335.56,82519.37,82755.29,932.44573,1743861599999999,77240297.9701443,152031,355.21513,29411419.3961483,0,-0.7815851311422628,-0.9237288157177493,-0.9200296733701907,-1.3727624390619033,0.45022240529017227,0.0,-0.8545672586190804,372.5828571428574,1.0,1.0,0.0,0.28508147334146045,1.0,0.0,-0.009155535994030801,0.3809499240239965,-2.052348854329655,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,sideways_range,0.0,SHORT,0
2025-04-05 14:00:00+00:00,82755.29,83026.0,82672.33,82914.67,391.75612,1743865199999999,32461971.9186616,92199,220.8534,18300325.8360291,0,-0.47028883248153247,-0.6633922674093615,-0.6975673265788409,-1.1661815596810696,0.43723177781963785,0.0016314967912522934,-0.7850328877852861,362.52928571428595,0.0,2.0,1.0,0.47675519904982183,1.0,0.0,-0.011075662703598528,0.5637522650571483,-2.5615034056361803,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,sideways_range,0.0,SHORT,0
2025-04-05 15:00:00+00:00,82914.67,82914.67,82379.95,82618.26,804.80511,1743868799999999,66475543.5771683,94488,314.27274,25956304.9800072,0,-0.6645973260622371,-0.9314026279948696,-1.0173174008010695,-1.5139207590511128,0.4436056698776833,0.0,-1.2361532980966166,366.4992857142861,0.0,3.0,0.0,0.28844713021067947,0.0,1.0,-0.01223375809451551,0.39049545796248736,-2.791956328116014,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,sideways_range,0.0,SHORT,0
2025-04-05 16:00:00+00:00,82618.25,82827.37,82607.05,82739.96,246.00324,1743872399999999,20344951.1788606,58236,119.64867,9895596.8059485,0,-0.413225964140308,-0.7117684730060797,-0.8346657342138448,-1.3510284654509974,0.43653634833761,0.06726745493351743,-1.119991076944305,361.1899999999992,0.0,4.0,0.0,0.4351101934301265,0.0,0.0,-0.008540527573167455,0.48637030146432214,-1.973282759766321,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,sideways_range,0.0,SHORT,0
